[2024-08-14 20:00:50.072] RUN   (taps.run) :: CLI Arguments: --config configs/scaling.toml --run.dir-format runs/scaling/baseline/8-workers/ --app.bag-max-running 8
[2024-08-14 20:00:50.080] RUN   (taps.run) :: Environment:
host: x1921c0s2b0n0
  os: linux (Linux-5.14.21-150400.24.55-default-x86_64-with-glibc2.31)
  cpu: x86_64 (104 cores / 208 logical)
  memory: 1198.23 GB
python:
  version: 3.11.9
  build: CPython (64-bit runtime) [GCC 11.2.0]
  taps: 0.2.1.dev1
[2024-08-14 20:00:50.082] RUN   (taps.run) :: Starting app (name=synthetic)
[2024-08-14 20:00:50.082] RUN   (taps.run) :: Configuration:
app:
  name: 'synthetic'
  bag_max_running: 8
  structure: 'bag'
  task_count: 10000
  task_data_bytes: 1000000
  task_sleep: 0.0
  warmup_task: True
engine:
  executor:
    name: 'dask'
    daemon_workers: True
    scheduler: 'localhost:8786'
    use_threads: False
    workers: None
  filter:
    name: 'object-type'
    patterns: ['Data']
  task_record_file_name: 'tasks.jsonl'
  transformer:
    name: 'null'
logging:
  file_level: 'INFO'
  file_name: 'log.txt'
  level: 'INFO'
run:
  dir_format: 'runs/scaling/baseline/8-workers/'
  env_vars:
version: '0.2.1.dev1'
[2024-08-14 20:00:55.809] APP   (taps.apps.synthetic) :: Completed 936/10000 tasks (rate: 204.33 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.949] APP   (taps.apps.synthetic) :: Completed 968/10000 tasks (rate: 205.04 tasks/s, running tasks: 8)
[2024-08-14 20:00:56.054] APP   (taps.apps.synthetic) :: Completed 992/10000 tasks (rate: 205.53 tasks/s, running tasks: 8)
[2024-08-14 20:00:56.090] APP   (taps.apps.synthetic) :: Completed 1000/10000 tasks (rate: 205.67 tasks/s, running tasks: 8)
[2024-08-14 20:00:56.369] APP   (taps.apps.synthetic) :: Completed 1064/10000 tasks (rate: 206.94 tasks/s, running tasks: 8)
[2024-08-14 20:00:56.509] APP   (taps.apps.synthetic) :: Completed 1096/10000 tasks (rate: 207.54 tasks/s, running tasks: 8)
[2024-08-14 20:00:56.686] APP   (taps.apps.synthetic) :: Completed 1136/10000 tasks (rate: 208.13 tasks/s, running tasks: 8)
[2024-08-14 20:00:56.791] APP   (taps.apps.synthetic) :: Completed 1160/10000 tasks (rate: 208.52 tasks/s, running tasks: 8)
[2024-08-14 20:00:56.967] APP   (taps.apps.synthetic) :: Completed 1200/10000 tasks (rate: 209.08 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.004] APP   (taps.apps.synthetic) :: Completed 1208/10000 tasks (rate: 209.15 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.072] APP   (taps.apps.synthetic) :: Completed 1224/10000 tasks (rate: 209.45 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.213] APP   (taps.apps.synthetic) :: Completed 1256/10000 tasks (rate: 209.84 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.254] APP   (taps.apps.synthetic) :: Completed 1264/10000 tasks (rate: 209.77 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.394] APP   (taps.apps.synthetic) :: Completed 1296/10000 tasks (rate: 210.19 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.533] APP   (taps.apps.synthetic) :: Completed 1328/10000 tasks (rate: 210.62 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.637] APP   (taps.apps.synthetic) :: Completed 1352/10000 tasks (rate: 210.96 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.811] APP   (taps.apps.synthetic) :: Completed 1392/10000 tasks (rate: 211.45 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.847] APP   (taps.apps.synthetic) :: Completed 1400/10000 tasks (rate: 211.50 tasks/s, running tasks: 8)
[2024-08-14 20:00:57.882] APP   (taps.apps.synthetic) :: Completed 1408/10000 tasks (rate: 211.59 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.024] APP   (taps.apps.synthetic) :: Completed 1440/10000 tasks (rate: 211.90 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.060] APP   (taps.apps.synthetic) :: Completed 1448/10000 tasks (rate: 211.94 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.200] APP   (taps.apps.synthetic) :: Completed 1480/10000 tasks (rate: 212.26 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.410] APP   (taps.apps.synthetic) :: Completed 1528/10000 tasks (rate: 212.75 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.515] APP   (taps.apps.synthetic) :: Completed 1552/10000 tasks (rate: 212.98 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.654] APP   (taps.apps.synthetic) :: Completed 1584/10000 tasks (rate: 213.30 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.690] APP   (taps.apps.synthetic) :: Completed 1592/10000 tasks (rate: 213.36 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.864] APP   (taps.apps.synthetic) :: Completed 1632/10000 tasks (rate: 213.71 tasks/s, running tasks: 8)
[2024-08-14 20:00:58.899] APP   (taps.apps.synthetic) :: Completed 1640/10000 tasks (rate: 213.78 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.004] APP   (taps.apps.synthetic) :: Completed 1664/10000 tasks (rate: 214.00 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.074] APP   (taps.apps.synthetic) :: Completed 1680/10000 tasks (rate: 214.11 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.178] APP   (taps.apps.synthetic) :: Completed 1704/10000 tasks (rate: 214.32 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.214] APP   (taps.apps.synthetic) :: Completed 1712/10000 tasks (rate: 214.38 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.387] APP   (taps.apps.synthetic) :: Completed 1752/10000 tasks (rate: 214.72 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.493] APP   (taps.apps.synthetic) :: Completed 1776/10000 tasks (rate: 214.89 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.597] APP   (taps.apps.synthetic) :: Completed 1800/10000 tasks (rate: 215.09 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.736] APP   (taps.apps.synthetic) :: Completed 1832/10000 tasks (rate: 215.33 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.840] APP   (taps.apps.synthetic) :: Completed 1856/10000 tasks (rate: 215.51 tasks/s, running tasks: 8)
[2024-08-14 20:00:59.982] APP   (taps.apps.synthetic) :: Completed 1888/10000 tasks (rate: 215.68 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.086] APP   (taps.apps.synthetic) :: Completed 1912/10000 tasks (rate: 215.85 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.156] APP   (taps.apps.synthetic) :: Completed 1928/10000 tasks (rate: 215.96 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.331] APP   (taps.apps.synthetic) :: Completed 1968/10000 tasks (rate: 216.19 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.366] APP   (taps.apps.synthetic) :: Completed 1976/10000 tasks (rate: 216.25 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.399] APP   (taps.apps.synthetic) :: Completed 1984/10000 tasks (rate: 216.33 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.504] APP   (taps.apps.synthetic) :: Completed 2008/10000 tasks (rate: 216.47 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.609] APP   (taps.apps.synthetic) :: Completed 2032/10000 tasks (rate: 216.61 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.713] APP   (taps.apps.synthetic) :: Completed 2056/10000 tasks (rate: 216.76 tasks/s, running tasks: 8)
[2024-08-14 20:01:00.974] APP   (taps.apps.synthetic) :: Completed 2104/10000 tasks (rate: 215.88 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.184] APP   (taps.apps.synthetic) :: Completed 2152/10000 tasks (rate: 216.15 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.362] APP   (taps.apps.synthetic) :: Completed 2192/10000 tasks (rate: 216.30 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.467] APP   (taps.apps.synthetic) :: Completed 2216/10000 tasks (rate: 216.43 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.605] APP   (taps.apps.synthetic) :: Completed 2248/10000 tasks (rate: 216.63 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.640] APP   (taps.apps.synthetic) :: Completed 2256/10000 tasks (rate: 216.68 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.780] APP   (taps.apps.synthetic) :: Completed 2288/10000 tasks (rate: 216.83 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.852] APP   (taps.apps.synthetic) :: Completed 2304/10000 tasks (rate: 216.87 tasks/s, running tasks: 8)
[2024-08-14 20:01:01.956] APP   (taps.apps.synthetic) :: Completed 2328/10000 tasks (rate: 217.00 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.062] APP   (taps.apps.synthetic) :: Completed 2352/10000 tasks (rate: 217.09 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.235] APP   (taps.apps.synthetic) :: Completed 2392/10000 tasks (rate: 217.30 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.444] APP   (taps.apps.synthetic) :: Completed 2440/10000 tasks (rate: 217.54 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.552] APP   (taps.apps.synthetic) :: Completed 2464/10000 tasks (rate: 217.60 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.656] APP   (taps.apps.synthetic) :: Completed 2488/10000 tasks (rate: 217.70 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.830] APP   (taps.apps.synthetic) :: Completed 2528/10000 tasks (rate: 217.88 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.866] APP   (taps.apps.synthetic) :: Completed 2536/10000 tasks (rate: 217.90 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.905] APP   (taps.apps.synthetic) :: Completed 2544/10000 tasks (rate: 217.87 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.940] APP   (taps.apps.synthetic) :: Completed 2552/10000 tasks (rate: 217.89 tasks/s, running tasks: 8)
[2024-08-14 20:01:02.974] APP   (taps.apps.synthetic) :: Completed 2560/10000 tasks (rate: 217.94 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.218] APP   (taps.apps.synthetic) :: Completed 2616/10000 tasks (rate: 218.17 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.323] APP   (taps.apps.synthetic) :: Completed 2640/10000 tasks (rate: 218.26 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.463] APP   (taps.apps.synthetic) :: Completed 2672/10000 tasks (rate: 218.39 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.566] APP   (taps.apps.synthetic) :: Completed 2696/10000 tasks (rate: 218.52 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.670] APP   (taps.apps.synthetic) :: Completed 2720/10000 tasks (rate: 218.61 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.774] APP   (taps.apps.synthetic) :: Completed 2744/10000 tasks (rate: 218.71 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.809] APP   (taps.apps.synthetic) :: Completed 2752/10000 tasks (rate: 218.75 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.844] APP   (taps.apps.synthetic) :: Completed 2760/10000 tasks (rate: 218.77 tasks/s, running tasks: 8)
[2024-08-14 20:01:03.949] APP   (taps.apps.synthetic) :: Completed 2784/10000 tasks (rate: 218.85 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.124] APP   (taps.apps.synthetic) :: Completed 2824/10000 tasks (rate: 218.98 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.159] APP   (taps.apps.synthetic) :: Completed 2832/10000 tasks (rate: 219.01 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.263] APP   (taps.apps.synthetic) :: Completed 2856/10000 tasks (rate: 219.09 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.299] APP   (taps.apps.synthetic) :: Completed 2864/10000 tasks (rate: 219.12 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.403] APP   (taps.apps.synthetic) :: Completed 2888/10000 tasks (rate: 219.20 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.441] APP   (taps.apps.synthetic) :: Completed 2896/10000 tasks (rate: 219.18 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.512] APP   (taps.apps.synthetic) :: Completed 2912/10000 tasks (rate: 219.21 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.547] APP   (taps.apps.synthetic) :: Completed 2920/10000 tasks (rate: 219.24 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.616] APP   (taps.apps.synthetic) :: Completed 2936/10000 tasks (rate: 219.30 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.720] APP   (taps.apps.synthetic) :: Completed 2960/10000 tasks (rate: 219.38 tasks/s, running tasks: 8)
[2024-08-14 20:01:04.825] APP   (taps.apps.synthetic) :: Completed 2984/10000 tasks (rate: 219.46 tasks/s, running tasks: 8)
